"Summon Razormane Boar",70221,"Summon Razormane Boar",,"Trade_Engineering",0,"False",0,0,0,0
"Fire Blast (Rank 6)",10198,"Fire Blast","Rank 6","Spell_Fire_Fireball",0,"False",0,0,0,100
"Ebon Blade Prisoners: Summon Ebon Blade Knight - Troll)",56214,"Ebon Blade Prisoners: Summon Ebon Blade Knight - Troll)",,"Trade_Engineering",0,"False",0,0,0,5
"Destructive Skyflare Diamond",55390,"Destructive Skyflare Diamond",,"INV_Misc_Gem_01",0,"False",0,12500,0,0
"Gehennas' Curse",19716,"Gehennas' Curse",,"Spell_Shadow_GatherShadows",0,"False",0,0,0,0
"Stun Forever",23775,"Stun Forever",,"Ability_Sap",0,"False",0,0,0,100
"The Blade's Song",38282,"The Blade's Song",,"Spell_Nature_Invisibilty",0,"False",0,0,0,0
"Improved Psychic Scream (Rank 3)",15450,"Improved Psychic Scream","Rank 3","Spell_Shadow_PsychicScream",0,"False",0,0,0,0
"Ice Shriek",61211,"Ice Shriek",,"Spell_Frost_ArcticWinds",0,"False",0,0,0,30
"Summon Weapon B",36959,"Summon Weapon B",,"Trade_Engineering",0,"False",0,0,0,0
"QAEnchant Bracer +4 All Stats (QASpell)",39410,"QAEnchant Bracer +4 All Stats","QASpell","Spell_Holy_GreaterHeal",0,"False",0,0,0,0
"Increased Strength 16",14488,"Increased Strength 16",,"Trade_Engineering",0,"False",0,0,0,0
"Headless Horseman - Invisible Campfire, Remove",42178,"Headless Horseman - Invisible Campfire, Remove",,"Trade_Engineering",0,"False",0,0,0,2
"Bloodthirst and Mortal Strike Discount",37535,"Bloodthirst and Mortal Strike Discount",,"Trade_Engineering",0,"False",0,0,0,0
"Socrethar Portal Effect",35741,"Socrethar Portal Effect",,"Spell_Arcane_PortalIronForge",0,"False",0,0,0,5
"Land Flying Machine Credit",53328,"Land Flying Machine Credit",,"Trade_Engineering",0,"False",0,0,0,0
"Magic Attunement(Rank 1)",11247,"Magic Attunement","Rank 1","Spell_Nature_AbolishMagic",0,"False",0,0,0,0
"Charm Ravager",44881,"Charm Ravager",,"Ability_Hunter_Pet_Ravager",0,"False",0,500,0,40
"Flying Machine Control",43767,"Flying Machine Control",,"Trade_Engineering",0,"False",0,0,0,50000
"Copy of Double Breath",58603,"Copy of Double Breath",,"Spell_Fire_Fire",0,"False",0,2500,0,0
"Punch Me",65620,"Punch Me",,"Trade_Engineering",0,"False",0,0,0,50000
"Set Oracle Faction Friendly",53475,"Set Oracle Faction Friendly",,"Trade_Engineering",0,"False",0,0,0,0
"Glyph of Chimera Shot",63065,"Glyph of Chimera Shot",,"Ability_Hunter_ChimeraShot2",0,"False",0,0,0,0
"Rogue Class Crit/Dodge Debuff",73059,"Rogue Class Crit/Dodge Debuff",,"Ability_BackStab",0,"False",0,0,0,0
"Gor'drek's Ointment",32578,"Gor'drek's Ointment",,"INV_Misc_Urn_01",0,"False",0,5000,0,20
"Saronite Swordbreakers",67131,"Saronite Swordbreakers",,"Trade_BlackSmithing",0,"False",0,25000,0,0
"Booming Echoes (Rank 2)",63372,"Booming Echoes","Rank 2","Spell_Fire_BlueFlameRing",0,"False",0,0,0,0
"Sacrifice(Rank 3)",20383,"Sacrifice","Rank 3","Spell_Shadow_SacrificialShield",0,"False",0,3000,0,100
"Wintergrasp Defeat",58494,"Wintergrasp Defeat",,"Trade_Engineering",0,"False",0,0,0,0
"Set Wolvar Faction Honored",53487,"Set Wolvar Faction Honored",,"Trade_Engineering",0,"False",0,0,0,0
"Ley Curse",58667,"Ley Curse",,"Spell_Arcane_PrismaticCloak",0,"False",0,2000,0,30
"Out of Area Warning!",74007,"Out of Area Warning!",,"Ability_Creature_Cursed_02",0,"False",0,0,0,100
"Shield Disruption",58291,"Shield Disruption",,"Spell_Nature_WispSplode",75,"False",0,0,0,0
"Ever-burning Torch",42564,"Ever-burning Torch",,"INV_Torch_Lit",0,"False",0,1000,0,20
"Item - Druid T10 Restoration 4P Bonus (Rejuvenation)",70664,"Item - Druid T10 Restoration 4P Bonus (Rejuvenation)",,"Trade_Engineering",0,"False",0,0,0,0
"Surrender Or Else!: Kill Credit",72035,"Surrender Or Else!: Kill Credit",,"Trade_Engineering",0,"False",0,0,0,0
"Summon Anub'ar Invader",47303,"Summon Anub'ar Invader",,"Trade_Engineering",0,"False",0,0,0,0
"Moonfire (Rank 14)",65856,"Moonfire","Rank 14","Spell_Nature_StarFall",0,"False",0,0,0,30
"Increased Block 34",21494,"Increased Block 34",,"INV_Shield_06",0,"False",0,0,0,0
"Translocation",30140,"Translocation",,"Spell_Arcane_Blink",0,"False",0,3000,0,50000
"Summon Raptor",51224,"Summon Raptor",,"Trade_Engineering",0,"False",0,0,0,0
"Star Shock",74791,"Star Shock",,"Spell_Nature_ChainLightning",0,"False",0,0,0,10
"Temporal Phase Modulator",37573,"Temporal Phase Modulator",,"Trade_Engineering",0,"False",0,3000,0,10
"[DND] Persuaded",73960,"[DND] Persuaded",,"Trade_Engineering",0,"False",0,0,0,50000
"Sapper Charge Trigger",57471,"Sapper Charge Trigger",,"Trade_Engineering",0,"False",0,0,0,25
"Vanish",27617,"Vanish","Rank 2","Ability_Vanish",0,"False",3,0,0,0
"Flooz Test",65700,"Flooz Test",,"Trade_Engineering",0,"False",0,0,0,15
"Stoneclaw Totem Passive",5728,"Stoneclaw Totem Passive",,"Spell_Nature_StoneClawTotem",0,"False",0,0,0,0
"Summon Ley-Whelp",51175,"Summon Ley-Whelp",,"Trade_Engineering",0,"False",0,0,0,0
"Cosmetic - Flies (Head)",70954,"Cosmetic - Flies (Head)",,"Spell_Shadow_Contagion",0,"False",0,0,0,0
"Smooth Autumn's Glow",53957,"Smooth Autumn's Glow",,"INV_Misc_Gem_01",0,"False",0,12500,0,0
"Unyielding Girdle",31442,"Unyielding Girdle",,"Ability_Ensnare",0,"False",0,50000,0,0
"Terrified",52716,"Terrified",,"Spell_Shadow_PsychicScream",0,"False",0,0,0,0
"Primal Wrath(Rank 5)",64951,"Primal Wrath","Rank 5","Spell_Holy_BlessingOfAgility",0,"False",0,0,0,0
"Glyph of Hammer of the Righteous",64278,"Glyph of Hammer of the Righteous",,"INV_Feather_05",0,"False",0,3000,0,0
"Increased Stamina 42",14954,"Increased Stamina 42",,"Trade_Engineering",0,"False",0,0,0,0
"Go for the Throat(Rank 2)",34954,"Go for the Throat","Rank 2","Ability_Hunter_GoForTheThroat",0,"False",0,0,0,0
"Weed Whacker: Quest Complete",68289,"Weed Whacker: Quest Complete",,"Trade_Engineering",0,"False",0,0,0,0
"Shadow Vault Decree",31696,"Shadow Vault Decree",,"INV_Scroll_01",0,"False",0,1000,0,0
"Mind-numbing Poison",34615,"Mind-numbing Poison",,"Spell_Nature_NullifyDisease",0,"False",0,0,0,40
"Skeleton Shot",41171,"Skeleton Shot",,"Spell_Shadow_RaiseDead",0,"False",0,500,0,40
"Place Logs",52115,"Place Logs",,"Trade_Engineering",0,"False",0,0,0,8
"Exorcism and Holy Wrath Damage",33695,"Exorcism and Holy Wrath Damage",,"Spell_Nature_MagicImmunity",0,"False",0,0,0,0
"Culling the Herd (Rank 3)",52858,"Culling the Herd","Rank 3","inv_misc_monsterhorn_06",0,"False",2,0,0,0
"Kill Credit Script Effect",68330,"Kill Credit Script Effect",,"Trade_Engineering",0,"False",0,0,0,50000
"Master of Anatomy (Rank 7)",74495,"Master of Anatomy","Rank 7","INV_Misc_Organ_01",0,"False",0,0,0,0
"Check Players",40730,"Check Players",,"Trade_Engineering",0,"False",0,0,0,0
"Enchant Shield - Lesser Stamina",13631,"Enchant Shield - Lesser Stamina",,"Spell_Holy_GreaterHeal",0,"False",0,5000,0,0
"Drums of Restoration",35478,"Drums of Restoration",,"INV_Misc_Drum_07",0,"False",0,0,0,0
"Throw Snowball",49404,"Throw Snowball",,"INV_Ammo_Snowball",0,"False",0,500,0,30
"Healing Stream Totem (Rank 1)",5396,"Healing Stream Totem","Rank 1","INV_Spear_04",0,"False",0,0,0,100
"Sacrifice(Rank 2)",20382,"Sacrifice","Rank 2","Spell_Shadow_SacrificialShield",0,"False",0,3000,0,100
"Summon Ouro",26061,"Summon Ouro",,"Trade_Engineering",0,"False",0,0,0,50000
"Frostweave Tunic",18403,"Frostweave Tunic",,"Ability_Ensnare",0,"False",0,25000,0,0
"Striker's Rapid Fire Bonus",26174,"Striker's Rapid Fire Bonus",,"Trade_Engineering",0,"False",0,0,0,0
"Poisoned Blade",70133,"Poisoned Blade",,"Spell_Nature_CorrosiveBreath",0,"False",0,0,0,0
"Glyph of Shackle Undead",57986,"Glyph of Shackle Undead",,"Spell_Nature_Slow",0,"False",0,0,0,0
"Shifting Dreadstone",66553,"Shifting Dreadstone",,"INV_Misc_Gem_01",0,"False",0,2000,0,0
"Lifebinder's Gift Trigger Missile",62870,"Lifebinder's Gift Trigger Missile",,"Trade_Engineering",0,"False",0,0,0,0
"Drums of Forgotten Kings",69386,"Drums of Forgotten Kings",,"Trade_LeatherWorking",0,"False",0,3000,0,0
"Ride Furien's Mount Aura",67054,"Ride Furien's Mount Aura",,"Trade_Engineering",0,"False",0,0,0,50000
"Glyph of Curse of Exhaustion",58080,"Glyph of Curse of Exhaustion",,"Spell_Shadow_GrimWard",0,"False",0,0,0,0
"Halls of Reflection Clone",69828,"Halls of Reflection Clone",,"Spell_Shadow_CurseOfTounges",0,"False",0,0,0,50000
"Increased Agility 18",14371,"Increased Agility 18",,"Trade_Engineering",0,"False",0,0,0,0
"Air Burst",32014,"Air Burst",,"Spell_Nature_WispSplode",0,"False",0,1700,0,60
"Ancient Power",35733,"Ancient Power",,"Spell_Nature_AbolishMagic",0,"False",0,0,0,0
"Unlocking Animal Cage",62143,"Unlocking Animal Cage",,"INV_Misc_Key_05",0,"False",0,2000,0,5
"Debilitate",43650,"Debilitate",,"Spell_Shadow_DestructiveSoul",0,"False",0,0,0,50
"Jagged Jasper",73274,"Jagged Jasper",,"INV_Misc_Gem_01",0,"False",0,3000,0,0
"Burning Letter",47256,"Burning Letter",,"Trade_Engineering",0,"False",0,5000,0,5
"Reverberation",16113,"Reverberation","Rank 2","Spell_Frost_FrostWard",0,"False",0,0,0,0
"Empowered Healing (Rank 1)",33158,"Empowered Healing","Rank 1","Spell_Holy_GreaterHeal",0,"False",0,0,0,0
"Binding Prayers",15018,"Binding Prayers","Rank 2","Spell_Holy_PrayerOfHealing02",0,"False",0,0,0,0
"Blood Craze(Rank 1)",16487,"Blood Craze","Rank 1","Spell_Shadow_SummonImp",0,"False",0,0,0,0
"Black Hole Credit",65312,"Black Hole Credit",,"Trade_Engineering",0,"False",0,0,0,0
"Demonic Resilience (Rank 2)",30320,"Demonic Resilience","Rank 2","Spell_Shadow_DemonicFortitude",0,"False",0,0,0,0
"Corroded Mind",51203,"Corroded Mind",,"Spell_Nature_Acid_01",0,"False",0,2000,0,30
"Demonic Vapor Spawn Trigger",45388,"Demonic Vapor Spawn Trigger",,"Trade_Engineering",0,"False",0,0,0,50000
"Increased Shadow Resist 18",14681,"Increased Shadow Resist 18",,"Trade_Engineering",0,"False",0,0,0,0
"Graveyard Teleport Test",24253,"Graveyard Teleport Test",,"Trade_Engineering",0,"False",0,0,0,0
"Constricting Rend",65033,"Constricting Rend",,"Ability_Gouge",0,"False",1,0,0,0
"Ancestor Invisibility",32648,"Ancestor Invisibility",,"Spell_Magic_LesserInvisibilty",0,"False",0,0,0,0
"Grim Reach",18219,"Grim Reach","Rank 2","Spell_Shadow_CallofBone",0,"False",0,0,0,0
"Meat Cleaver (Rank 1)",12329,"Meat Cleaver","Rank 1","warrior_talent_icon_mastercleaver",0,"False",0,0,0,0
"Twisted Faith (Rank 1)",47573,"Twisted Faith","Rank 1","Spell_Shadow_MindTwisting",0,"False",0,0,0,0
"Gag Order",12958,"Gag Order","Rank 2","Ability_Warrior_ShieldBash",0,"False",0,0,0,0
"Nether Gem",7673,"Nether Gem",,"INV_Misc_Gem_Amethyst_03",0,"False",0,3000,0,0
"Legion Ring - Charm - North 03 (Possess)",40523,"Legion Ring - Charm - North 03 (Possess)",,"Spell_Magic_LesserInvisibilty",0,"False",0,0,0,50000
"Go Home",13461,"Go Home",,"Trade_Engineering",0,"False",0,0,0,20
"Enrage (Rank 3)",13046,"Enrage","Rank 3","Spell_Shadow_UnholyFrenzy",0,"False",0,0,0,0
"Elemental Reach",29000,"Elemental Reach","Rank 2","Spell_Nature_StormReach",0,"False",0,0,0,0
"Heavy Earthforged Breastplate",36129,"Heavy Earthforged Breastplate",,"Spell_Shadow_SealOfKings",0,"False",0,45000,0,0
"Army of the Dead",49099,"Army of the Dead",,"Spell_Arcane_Arcane04",0,"False",0,0,0,150
"Masterwork Stormhammer",16993,"Masterwork Stormhammer",,"Spell_Shadow_SealOfKings",0,"False",0,45000,0,0
"Electrical Overload Primer",44735,"Electrical Overload Primer",,"Trade_Engineering",0,"False",0,0,0,0
"Curse of the Worgen Master",69251,"Curse of the Worgen Master",,"Trade_Engineering",0,"False",0,0,0,0
"Disease Expulsion",58824,"Disease Expulsion",,"Spell_Nature_ElementalShields",0,"False",0,0,0,0
"QAEnchant Gloves +35 Healing(QASpell)",35815,"QAEnchant Gloves +35 Healing","QASpell","Spell_Holy_GreaterHeal",0,"False",0,0,0,0
"Transform 01a",69711,"Transform 01a",,"Trade_Engineering",0,"False",0,0,0,0
"Fireball",29953,"Fireball",,"Spell_Fire_FlameBolt",2500,"False",0,2000,0,100
"Winter's Chill(Rank 3)",28593,"Winter's Chill","Rank 3","Spell_Frost_ChillingBlast",0,"False",0,0,0,0
"Ball of Flame",48246,"Ball of Flame",,"Spell_Fire_FireBolt02",0,"False",0,0,0,0
"Warped Armor",54919,"Warped Armor",,"Spell_Arcane_PrismaticCloak",0,"False",0,0,0,15
"Master's Call",53271,"Master's Call",,"Ability_Hunter_MastersCall",0,"False",2,0,0,40
"Flash Heal(Rank 7)",27608,"Flash Heal","Rank 7","Spell_Holy_FlashHeal",380,"False",0,1500,0,40
"Reinforced Shield",37523,"Reinforced Shield",,"INV_Shield_06",0,"False",0,0,0,0
"Elusiveness (Racial Passive)",21009,"Elusiveness","Racial Passive","Ability_Racial_Ultravision",0,"False",0,0,0,0
"Black Kingsnake",10714,"Black Kingsnake",,"Spell_Nature_GuardianWard",0,"False",0,0,0,0
"Debuff Uber Heal Over Time",30839,"Debuff Uber Heal Over Time",,"Spell_Holy_HolyProtection",0,"False",0,0,0,100
"Icy Reach(Rank 1)",55061,"Icy Reach","Rank 1","Spell_Frost_ManaRecharge",0,"False",0,0,0,0
"Soul Warding (Rank 1)",63574,"Soul Warding","Rank 1","ability_priest_soulwarding",0,"False",0,0,0,0
"Nerub'ar Sinkhole Credit (NE)",45512,"Nerub'ar Sinkhole Credit (NE)",,"Trade_Engineering",0,"False",0,0,0,50000
"Attack Power - Feral (+0074)",33176,"Attack Power - Feral (+0074)",,"Trade_Engineering",0,"False",0,0,0,0
"TEST - LAB - Shade of Akama (Rank 7)",40954,"TEST - LAB - Shade of Akama","Rank 7","Spell_Shadow_SiphonMana",0,"False",0,0,0,20
"Charge Rage Bonus Effect(Rank 2)",12696,"Charge Rage Bonus Effect","Rank 2","Ability_Warrior_Charge",0,"False",0,0,0,0
"Create Lovely Charm Collector's Kit",70648,"Create Lovely Charm Collector's Kit",,"Trade_Engineering",0,"False",0,0,0,50000
"Transparency (50%)",37800,"Transparency (50%)",,"Spell_Magic_LesserInvisibilty",0,"False",0,0,0,50000
"Curse of the Violet Tower",34102,"Curse of the Violet Tower",,"Spell_Arcane_PrismaticCloak",0,"False",0,0,0,0
"Plasma Blast",62997,"Plasma Blast",,"Spell_Fire_Incinerate",0,"False",0,3000,0,100
"Feather Fall",10729,"Feather Fall",,"Trade_Engineering",0,"False",0,0,0,0
"Item - Paladin T8 Retribution 4P Bonus",64879,"Item - Paladin T8 Retribution 4P Bonus",,"Trade_Engineering",0,"False",0,0,0,0
"Grand Master Tailor",51308,"Grand Master Tailor",,"Trade_Tailoring",0,"False",0,0,0,100
"Netherwalk, Port to Strathholme",31605,"Netherwalk, Port to Strathholme",,"Trade_Engineering",0,"False",0,0,0,0
"Increased Stamina 33",14480,"Increased Stamina 33",,"Trade_Engineering",0,"False",0,0,0,0
"Proudmoore's Defense",7120,"Proudmoore's Defense",,"Spell_Holy_BlessingOfProtection",0,"False",0,3000,0,100
"Fumper Trap",39217,"Fumper Trap",,"Trade_Engineering",0,"False",0,0,0,50000
"Planting Ruby Acorn",49349,"Planting Ruby Acorn",,"INV_Misc_Food_02",0,"False",0,3000,0,0
"Frozen Shadoweave Robe",26758,"Frozen Shadoweave Robe",,"Ability_Ensnare",0,"False",0,50000,0,0
"Champion's Huge Citrine",53874,"Champion's Huge Citrine",,"INV_Misc_Gem_01",0,"False",0,3000,0,0
"Flame Circle",74796,"Flame Circle",,"inv_jewelry_ring_65",0,"False",0,2000,0,0
"Precise Chimera's Eye",73400,"Precise Chimera's Eye",,"INV_Misc_Gem_01",0,"False",0,3000,0,0
"Healing Surge",8004,"Healing Surge",,"Spell_Nature_HealingWay",0,"False",0,1500,0,40
"Unholy Light",58153,"Unholy Light","Rank 13","Spell_Holy_HolyBolt",0,"False",0,2500,0,40
"Icy Grip",70117,"Icy Grip",,"Spell_Frost_ArcticWinds",0,"False",0,0,0,30
"Improved Shadow Word: Death",44298,"Improved Shadow Word: Death",,"Ability_Rogue_FeignDeath",0,"False",0,0,0,0
"Bolyun's Camp: See Invisibility 02",65715,"Bolyun's Camp: See Invisibility 02",,"Trade_Engineering",0,"False",0,0,0,0
"Gateways Murket and Shaadraz",33768,"Gateways Murket and Shaadraz",,"Trade_Engineering",0,"False",0,0,0,50000
"Armor Disruption",36482,"Armor Disruption",,"Spell_Arcane_ArcaneTorrent",0,"False",0,0,0,100
"Force Player to Trigger Ogre Comment",74389,"Force Player to Trigger Ogre Comment",,"Trade_Engineering",0,"False",0,0,0,50000
"Cannon Port Bunny Trigger Loc Ruuan",37970,"Cannon Port Bunny Trigger Loc Ruuan",,"Trade_Engineering",0,"False",0,0,0,100
"Riding Nightsaber to Maestra's Post",63100,"Riding Nightsaber to Maestra's Post",,"Ability_Mount_BlackPanther",0,"False",0,0,0,100
"Lash of Pain (Rank 6)",20402,"Lash of Pain","Rank 6","Spell_Shadow_Curse",0,"False",0,3000,0,100
"Hell Hath a Fury: Hex of Air Knockback",41909,"Hell Hath a Fury: Hex of Air Knockback",,"Trade_Engineering",0,"False",0,0,0,0
"Spirit Wolf Leap",58867,"Spirit Wolf Leap",,"Ability_Mount_WhiteDireWolf",0,"False",3,0,5,30
"Attack Power 58",15815,"Attack Power 58",,"Trade_Engineering",0,"False",0,0,0,0
"Garrote (Rank 4)",8818,"Garrote","Rank 4","Ability_Rogue_Garrote",0,"False",3,0,0,0
"Into the Nightmare",65409,"Into the Nightmare",,"INV_Misc_Herb_Nightmarevine",0,"False",0,0,0,20
"Lingering Presence of Quetz'lun",54606,"Lingering Presence of Quetz'lun",,"Spell_Nature_PoisonCleansingTotem",0,"False",0,0,0,0
"Ride Vehicle (Scales w/ Gear)",65031,"Ride Vehicle (Scales w/ Gear)",,"Spell_Magic_MageArmor",0,"False",0,0,0,150
"Overcast Boots",60727,"Overcast Boots",,"Trade_LeatherWorking",0,"False",0,12500,0,0
"Improved Fireball (Rank 3)",12339,"Improved Fireball","Rank 3","Spell_Fire_FlameBolt",0,"False",0,0,0,0
"Earthborer Acid",18070,"Earthborer Acid",,"Spell_Nature_Acid_01",0,"False",1,0,0,0
"Racer Slam Hit (Timing Missile)",49324,"Racer Slam Hit (Timing Missile)",,"INV_Shoulder_08",0,"False",0,0,0,100
"Bethor's Potion",7669,"Bethor's Potion",,"Spell_Holy_Dizzy",0,"False",0,0,0,0
"Dark Leather Boots",2167,"Dark Leather Boots",,"Trade_LeatherWorking",0,"False",0,3000,0,0
"Impassive Skyflare Diamond",55388,"Impassive Skyflare Diamond",,"INV_Misc_Gem_01",0,"False",0,12500,0,0
"Mammoth Trample",55980,"Mammoth Trample",,"Ability_Mount_RidingElekk_Grey",0,"False",0,250,0,0
"Increase Frost Dam 43",17902,"Increase Frost Dam 43",,"Trade_Engineering",0,"False",0,0,0,0
"Enchant 2H Weapon - Lesser Spirit",13380,"Enchant 2H Weapon - Lesser Spirit",,"Spell_Holy_GreaterHeal",0,"False",0,5000,0,0
"Item - Druid T8 Balance Relic",64950,"Item - Druid T8 Balance Relic",,"Spell_Nature_MagicImmunity",0,"False",0,0,0,0
"Communique, Camp-to-Relay",28281,"Communique, Camp-to-Relay",,"Trade_Engineering",0,"False",0,0,0,50000
"Greater Invis (For Fragments of Memory)",36535,"Greater Invis (For Fragments of Memory)",,"Spell_Nature_Invisibilty",0,"False",0,0,0,0
"Quest Credit - Bombardment Infantry",60961,"Quest Credit - Bombardment Infantry",,"Trade_Engineering",0,"False",0,0,0,50000
"Check Reset",53255,"Check Reset",,"Trade_Engineering",0,"False",0,0,0,0
"Glyph of Incinerate",56242,"Glyph of Incinerate",,"Spell_Fire_Burnout",0,"False",0,0,0,0
"Executioner(Rank 2)",20503,"Executioner","Rank 2","INV_Sword_48",0,"False",0,0,0,0
"Cyclone Aura",57560,"Cyclone Aura",,"Spell_Shaman_StormEarthFire",0,"False",0,0,0,0
"No Man's Land ->Terokkar/ShadowMoon",32933,"No Man's Land ->Terokkar/ShadowMoon",,"Trade_Engineering",0,"False",0,0,0,0
"Blackhorn Breaks Free",74883,"Blackhorn Breaks Free",,"Trade_Engineering",0,"False",0,15000,0,0
"Timeless Nightseye",31104,"Timeless Nightseye",,"Trade_Engineering",0,"False",0,12500,0,0
"Voodoo Skull",42383,"Voodoo Skull",,"INV_Misc_Bone_HumanSkull_01",0,"False",0,0,0,40
"Gadgetzan Teleport",56198,"Gadgetzan Teleport",,"Trade_Engineering",0,"False",0,0,0,100
"Arcane Blast",40837,"Arcane Blast",,"Spell_Shadow_DeathPact",100,"False",0,0,0,10
"Frost Warding",28332,"Frost Warding","Rank 2","Spell_Frost_FrostWard",0,"False",0,0,0,0
"Increased Arcane Resist 32",14734,"Increased Arcane Resist 32",,"Trade_Engineering",0,"False",0,0,0,0
"Increased Nature Resist 19",14640,"Increased Nature Resist 19",,"Trade_Engineering",0,"False",0,0,0,0
"Arclight Spanner",7430,"Arclight Spanner",,"Trade_Engineering",0,"False",0,3000,0,0
"Demon Slayer (OLD)(Rank 7)",4651,"Demon Slayer (OLD)","Rank 7","Spell_Shadow_Metamorphosis",0,"False",0,0,0,0
"Bombardment(Rank 1)",35104,"Bombardment","Rank 1","Ability_Marksmanship",0,"False",0,0,0,0
"Teleport to Player",36967,"Teleport to Player",,"Spell_Arcane_Blink",0,"False",0,0,0,50000
"The Biggest Egg Ever: Mechachicken's Rocket Barrage Aura Trigger",71416,"The Biggest Egg Ever: Mechachicken's Rocket Barrage Aura Trigger",,"Trade_Engineering",0,"False",0,0,0,0
"Queen Angerboda's On Reaction 2 Beam",42808,"Queen Angerboda's On Reaction 2 Beam",,"Spell_Shadow_SiphonMana",0,"False",0,0,0,0
"Q2 Phase",61831,"Q2 Phase",,"Trade_Engineering",0,"False",0,0,0,0
"West Survey Complete",67586,"West Survey Complete",,"Ability_Warrior_SecondWind",0,"False",0,0,0,0
"Spider's Bite (Rank 2)",53204,"Spider's Bite","Rank 2","Ability_Hunter_Pet_Spider",0,"False",0,0,0,0
"Stink Bomb Missile",65653,"Stink Bomb Missile",,"Trade_Engineering",0,"False",0,0,0,30
"Radiance Aura",71953,"Radiance Aura",,"Spell_Holy_ImprovedResistanceAuras",0,"False",0,0,0,0
"Summon Tamed Tallstrider",7913,"Summon Tamed Tallstrider",,"Ability_Racial_Ultravision",0,"False",0,0,0,0
"Magic Suppression (Rank 2)",49610,"Magic Suppression","Rank 2","Spell_Shadow_AntiMagicShell",0,"False",0,0,0,0
"Bite Knut",56759,"Bite Knut",,"Spell_Holy_PainSupression",0,"False",0,0,0,0
"Missile Test (Speed 10)",53011,"Missile Test (Speed 10)",,"INV_Sword_103",0,"False",0,1000,0,20
"Proto Drake Chain Channel",55244,"Proto Drake Chain Channel",,"Spell_Arcane_PrismaticCloak",0,"False",0,0,0,50000
"Cue from Player to Raptors",68823,"Cue from Player to Raptors",,"Ability_Mount_RocketMount",0,"False",0,0,0,5
"Teleport Back To Camp",73949,"Teleport Back To Camp",,"Trade_Engineering",0,"False",0,0,0,100
